toi,tid,tfopwg_disp,ra,dec,pl_rade,pl_orbper,pl_trandurh,pl_trandep,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate,in_habitable_zone,is_planet,planet_size_category_Earth-sized,planet_size_category_Jupiter-sized,planet_size_category_Neptune-sized,planet_size_category_Super-Earth,star_temp_category_G-dwarf,star_temp_category_Hot-star,star_temp_category_K-dwarf,star_temp_category_M-dwarf
4628.01,404421005,KP,202.01619,-15.937975,2.2901554,6.32668,2.0310601,520.8002154,195.7303563,953.9690748,9.66562,113.123,5673.0,4.46318,0.975383,2021-11-19 00:07:17,2025-08-29 16:00:02,0,1,False,False,False,True,True,False,False,False
4629.01,304339227,PC,275.943112,-68.34495,2.491011,714.6970956,5.6919436,457.0864505,0.5647608,221.0985478,8.6577,92.0015,6324.0,4.37047,1.12577,2021-11-19 00:07:18,2024-12-05 16:02:02,1,1,False,False,False,True,True,False,False,False
463.01,176831592,FP,48.957233,-32.802396,26.5362,2.53405,1.944,4070.0,3632.83,2162.0,9.1013,187.812,6497.8,4.17,1.65,2019-02-08 19:54:07,2021-10-29 12:59:15,0,0,False,True,False,False,True,False,False,False
4630.01,292202337,PC,230.887224,-25.370615,4.5521238,721.5622191,4.5933413,2177.931991,0.3470093,195.7514704,9.046,85.3751,6294.0,4.53886,0.968886,2021-11-19 00:07:18,2021-11-19 10:10:01,0,1,False,False,True,False,True,False,False,False
4631.01,313006381,PC,137.524773,75.610842,2.3945586,33.6356252,3.884357,724.0198395,14.5288129,497.9403065,8.7551,62.2978,5614.0,4.60434,0.821642,2021-11-19 00:35:16,2025-08-01 10:05:58,0,1,False,False,False,True,True,False,False,False
4632.01,336075472,PC,276.862418,45.454489,2.8828549,63.1448519,4.9925509,1697.0188103,1.8139846,295.9907568,10.6329,65.4707,4152.0,4.55825,0.702045,2021-11-19 00:35:17,2023-03-09 16:02:02,1,1,False,False,False,True,False,False,True,False
4633.01,307958020,CP,256.843102,62.475548,3.5295923,271.938639,11.1292466,483.1688883,1.2295467,268.5690786,8.3498,95.2016,5490.04,4.02198,1.5819,2021-11-19 00:35:17,2025-04-21 12:03:49,1,1,False,False,False,True,False,False,True,False
4634.01,17150865,FP,64.644978,19.179039,6.52133,0.8706763,1.007,1861.0,1486.34,1729.0,12.5065,568.754,6121.0,4.16573,1.47,2021-11-19 00:50:37,2024-11-18 16:02:01,0,0,False,False,True,False,True,False,False,False
4635.01,337129672,FP,33.630248,8.079261,12.3506372,49.1077047,2.9402319,28125.1452075,3.1634389,340.1414927,10.6029,75.3511,4358.0,4.55296,0.72245,2021-11-19 01:05:03,2025-01-20 12:03:29,1,0,False,True,False,False,False,False,True,False
4636.01,405484221,FP,56.730555,24.187804,8.539416,42.8289152,2.3248526,85688.8204519,0.2884754,186.9161969,15.7488,136.79,3090.0,4.93803,0.289034,2021-11-19 01:05:03,2024-09-18 10:08:02,0,0,False,True,False,False,False,False,False,True
4637.01,306485267,PC,33.26482,19.402667,2.8052104,14.3540583,2.5122529,1053.0719668,38.4877433,635.2583194,10.3991,112.147,5142.48,4.50291,0.86465,2021-11-19 01:05:04,2022-10-24 12:03:10,0,1,False,False,False,True,False,False,True,False
4638.01,58824746,CP,12.820663,12.787986,2.7186716,10.2829583,3.5348916,865.1246457,87.4018996,779.8300521,10.7434,168.248,5700.0,4.54131,0.894563,2021-11-19 01:05:04,2025-04-21 12:03:49,0,1,False,False,False,True,True,False,False,False
4639.01,91251292,PC,27.314546,21.703491,2.7025526,3.990679,2.7900392,670.2495772,502.3405437,1207.4504214,10.671,205.737,6153.0,4.48335,1.02672,2021-11-19 01:05:05,2024-11-15 16:02:02,0,1,False,False,False,True,True,False,False,False
4639.02,91251292,PC,27.314546,21.703491,3.3632641,13.0780555,4.4541336,932.1214968,103.1976309,812.9001083,10.671,205.737,6153.0,4.48335,1.02672,2024-09-24 23:11:19,2024-09-25 12:02:52,0,1,False,False,False,True,True,False,False,False
4640.01,337216118,PC,38.205319,10.072466,2.8622325,2.6857229,2.2391182,632.8097747,854.2741042,1378.8564659,11.0771,245.089,5978.0,4.42301,1.06715,2021-11-19 01:05:05,2022-10-24 12:03:10,0,1,False,False,False,True,True,False,False,False
4641.01,436873727,CP,42.558202,25.333533,9.7603293,22.0933922,5.4095076,2633.6009111,192.5802083,950.1073168,7.1323,86.3501,6798.4,4.11,1.75449,2021-11-19 01:05:06,2025-04-21 12:03:49,0,1,False,True,False,False,False,True,False,False
4642.01,336961891,PC,30.884661,6.81587,1.1671855,3.6022377,1.032552,2229.9856882,7.9279121,427.9661854,11.9847,23.651,3266.0,4.99716,0.242091,2021-11-19 01:05:06,2024-09-27 12:02:45,0,1,True,False,False,False,False,False,False,True
4643.01,270355392,PC,32.217966,4.306928,1.4655752,5.0256637,1.8885767,650.1415697,23.1770314,559.6083706,10.6127,40.1036,3782.0,4.72167,0.518021,2021-11-19 01:05:06,2024-11-18 10:08:02,0,1,True,False,False,False,False,False,False,True
4643.02,270355392,PC,32.217966,4.306928,1.7168904,10.7387039,1.5317637,803.3539058,8.4213145,434.4749293,10.6127,40.1036,3782.0,4.72167,0.518021,2022-04-20 20:40:07,2024-12-10 12:03:04,0,1,False,False,False,True,False,False,False,True
4644.01,387423096,PC,41.72889,10.025975,1.78228,0.3181853,0.762,480.0,1654.43,1776.0,11.0505,88.7751,4242.23,4.5065,0.75,2021-11-19 01:05:07,2022-10-24 12:03:10,0,1,False,False,False,True,False,False,True,False
4645.01,46698351,PC,230.71059,-59.835375,17.9284,5.0872348,8.035,4037.0,10680.9,2832.0,10.2381,709.453,8972.0,3.83,3.02,2021-12-03 00:45:59,2025-07-09 16:00:02,0,1,False,True,False,False,False,True,False,False
4646.01,286696849,PC,72.799607,50.097926,12.6566078,8.9299483,3.2002668,26516.4016202,36.0859625,625.1069435,12.2257,169.637,4379.0,4.49,0.777586,2021-12-03 00:55:00,2023-03-06 16:02:02,0,1,False,True,False,False,False,False,True,False
4647.01,303204165,PC,5.246066,12.324003,2.5385619,8.8346147,3.0143987,646.0966072,144.6819536,884.5519427,9.59055,117.411,5991.0,4.50886,0.968041,2021-12-03 00:56:02,2024-11-18 16:02:01,0,1,False,False,False,True,True,False,False,False
4647.02,303204165,PC,5.246066,12.324003,2.5924247,11.0696104,3.1681143,591.1055416,107.1078742,820.4934142,9.59055,117.411,5991.0,4.50886,0.968041,2023-05-18 22:25:05,2024-11-18 16:02:01,0,1,False,False,False,True,True,False,False,False
4648.01,257774438,KP,16.46252,11.753717,2.5382638,15.3886607,4.3300643,407.1050545,87.1069216,779.1712437,8.97055,101.321,6101.0,4.44514,1.0623,2021-12-03 00:56:02,2024-11-25 10:08:02,0,1,False,False,False,True,True,False,False,False
4649.01,404713783,PC,29.956527,16.346694,2.41942,15.0758735,3.502,645.0,48.6781,735.0,10.1448,148.252,5744.71,4.44026,1.01,2021-12-03 00:56:03,2024-01-03 10:08:03,0,1,False,False,False,True,True,False,False,False
465.01,270380593,KP,32.782085,2.418194,6.2369926,3.8361623,2.4128495,5357.5774934,190.7135382,947.796565,10.7307,122.066,4910.0,4.60108,0.84738,2019-02-08 19:54:07,2024-11-26 16:02:02,0,1,False,False,True,False,False,False,True,False
4650.01,60646268,PC,334.328447,-32.861291,8.5917,2.6672418,2.858,11150.0,307.867,1166.0,13.492,314.596,4432.0,4.5,0.77,2021-12-21 00:32:03,2024-08-28 12:02:58,0,1,False,True,False,False,False,False,True,False
4651.01,147302550,PC,325.099478,-46.296628,10.1018,11.1878978,2.457,8190.0,36.1679,683.0,13.3592,686.148,5721.0,4.39,1.07,2021-12-21 00:32:03,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4652.01,139877968,PC,326.341174,-48.133805,12.759,18.6224802,4.088,9890.0,84.0311,843.0,12.1679,356.061,5654.5,4.44,0.99,2021-12-21 00:32:04,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4653.01,238854767,PC,342.755394,-71.741896,4.23355,16.3764188,4.775,1230.0,115.374,913.0,11.3326,376.59,6397.0,4.36,1.24,2021-12-21 00:32:04,2024-12-05 16:02:02,0,1,False,False,True,False,True,False,False,False
4654.01,99648579,PC,321.394406,-21.79841,12.2512,10.6936683,2.411,10680.0,37.24,688.0,13.2157,695.482,5820.0,4.34,1.14,2021-12-21 00:32:05,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4655.01,209310912,PC,337.171555,-23.935763,11.714,3.6749802,1.743,23820.0,92.6245,864.0,13.4227,382.837,5134.0,4.66,0.72,2021-12-21 00:32:05,2024-08-22 10:08:01,0,1,False,True,False,False,False,False,True,False
4656.01,120523488,PC,2.911029,-38.010267,6.2369,3.439221,1.693,5050.0,117.243,916.0,13.3652,443.769,5053.0,4.48,0.87,2021-12-21 00:32:41,2024-08-22 10:08:01,0,1,False,False,True,False,False,False,True,False
4657.01,434110695,PC,355.018479,-15.946346,5.8543726,8.115667,0.9600196,1807.4400226,344.4795703,1098.7796748,11.5471,433.817,6200.0,4.25,1.35175,2021-12-21 00:32:41,2024-11-18 16:02:01,0,1,False,False,True,False,True,False,False,False
4658.01,224279091,PC,355.53548,-39.061086,2.96676,6.0142432,2.262,1210.0,103.111,887.0,11.5047,222.47,5575.0,4.58,0.85,2021-12-21 00:32:42,2024-08-22 10:08:01,0,1,False,False,False,True,True,False,False,False
4659.01,178215634,PC,58.814237,-20.31271,6.13091,1.0451165,0.794,1010.0,1195.11,1638.0,10.9774,329.19,5921.2,4.11,1.52,2021-12-21 00:33:07,2024-08-22 10:08:01,0,1,False,False,True,False,True,False,False,False
466.01,4616072,KP,101.994246,-21.910711,13.9002369,4.1876154,3.0070217,10906.185708,811.3504171,1361.1997652,12.8893,772.11,6675.0,4.20094,1.23733,2019-02-22 14:51:22,2021-10-29 12:59:15,0,1,False,True,False,False,False,True,False,False
4660.01,435259601,PC,51.999785,12.523415,14.3177,1.5090806,1.796,26050.0,365.719,1218.0,13.2616,257.346,4674.0,4.46,0.84,2021-12-21 00:33:08,2024-08-22 10:08:01,0,1,False,True,False,False,False,False,True,False
4661.01,441135051,PC,40.520173,-17.50173,10.5468,8.8085782,1.92,9550.0,363.901,1183.01373235,11.858,179.125,5800.55,4.33,1.23434,2021-12-21 00:33:08,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4662.01,166778944,PC,57.516031,-31.094025,2.58065,4.7034187,1.937,1390.0,50.104,741.0,11.4031,111.047,4481.0,4.6,0.69,2021-12-21 00:33:09,2024-08-22 10:08:01,0,1,False,False,False,True,False,False,True,False
4663.01,237358490,PC,61.083254,-49.123531,10.1289,5.2916448,2.645,17870.0,51.2343,745.0,13.0006,230.3,4397.1,4.56,0.75,2021-12-21 00:33:09,2024-08-22 10:08:01,0,1,False,True,False,False,False,False,True,False
4664.01,299551666,PC,54.66524,4.92143,12.4821,3.0002713,3.519,8490.0,1054.22,1587.0,12.7285,606.404,5902.3,4.27,1.26,2021-12-21 00:33:09,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4665.01,165201455,PC,56.300399,-41.309838,12.4845,3.6831574,4.43,6190.0,1500.66,1733.0,13.2467,1196.83,6304.0,4.09,1.66,2021-12-21 00:33:10,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4666.01,165202476,CP,56.289886,-39.06318,12.8688,2.9093856,2.075,45160.0,46.992,729.0,13.3272,154.749,3666.0,4.66,0.59,2021-12-21 00:33:10,2025-09-01 12:32:45,0,1,False,True,False,False,False,False,False,True
4667.01,422884521,PC,37.24398,1.309474,13.3791,17.9450925,1.673,16550.0,5.5686,427.0,13.413,652.129,5681.0,4.44,1.01,2021-12-21 00:33:10,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4668.01,142938659,PC,52.647353,-35.203715,5.19137,1.0049552,0.92,8600.0,63.8249,787.0,13.8371,106.188,3210.0,4.81,0.42,2021-12-21 00:33:11,2024-08-22 10:08:01,0,1,False,False,True,False,False,False,False,True
4669.01,71401634,FP,46.905585,-17.894406,5.81442,0.2476684,0.401,2460.0,1087.04,1599.0,13.1599,320.901,4886.0,4.59,0.75,2021-12-21 00:33:11,2024-08-22 10:08:01,0,0,False,False,True,False,False,False,True,False
467.01,20178111,FP,89.897418,-40.395746,4.24151,1.734422,2.32,1230.0,4861.83,2326.0,10.2767,151.504,5890.0,4.48757,0.94,2019-02-27 22:16:31,2021-12-08 10:10:01,0,0,False,False,True,False,True,False,False,False
4670.01,404506270,PC,61.665802,-39.44461,10.8287,15.5014296,1.663,90070.0,0.691797,254.0,14.8743,365.00800000000004,3382.0,4.87,0.36,2021-12-21 00:33:12,2024-08-22 10:08:01,1,1,False,True,False,False,False,False,False,True
4671.01,439873430,PC,43.695622,-4.863004,5.37173,17.1470323,3.895,2310.0,46.4785,727.0,11.6733,325.257,5689.0,4.34,1.13,2021-12-21 00:33:12,2024-08-22 10:08:01,0,1,False,False,True,False,True,False,False,False
4672.01,332911893,PC,35.215761,-1.826042,15.5423,6.6132132,5.646,10010.0,619.404,1389.0,11.8795,559.243,6110.0,4.1,1.58,2021-12-21 00:33:13,2024-10-15 12:02:46,0,1,False,True,False,False,True,False,False,False
4673.01,118573065,PC,53.296574,-8.258428,16.8337,4.8667353,0.728,6370.0,35.4585,679.0,12.9735,480.34,5383.0,4.38,1.03,2021-12-21 00:33:13,2024-08-22 10:08:01,0,1,False,True,False,False,False,False,True,False
4674.01,89062142,PC,54.457028,-24.612628,12.965,4.2430633,3.582,7270.0,459.164,1289.0,13.1662,860.97,5595.0,4.07,1.53,2021-12-21 00:33:14,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4675.01,279095914,PC,50.542788,-4.111673,2.15124,3.5779775,1.795,830.0,54.0709,755.0,11.0418,61.629,3991.0,4.67,0.61,2021-12-21 00:33:14,2024-08-22 10:08:01,0,1,False,False,False,True,False,False,False,True
4676.01,219225319,PC,62.72425,-49.383201,8.65633,13.291966,2.48,7360.0,30.0086,652.0,13.2172,428.86,5042.0,4.45,0.9,2021-12-21 00:33:14,2024-08-22 10:08:01,0,1,False,True,False,False,False,False,True,False
4677.01,100974694,PC,54.371568,-43.70451,5.84962,4.0589926,0.789,2440.0,28.012,640.0,12.4969,408.611,5556.0,4.44,0.99,2021-12-21 00:33:15,2024-08-22 10:08:01,0,1,False,False,True,False,True,False,False,False
4678.01,206717400,PC,55.001711,-14.068976,12.3583,4.7743169,2.968,10690.0,239.866,1096.0,13.0862,614.098,5549.0,4.29,1.18,2021-12-21 00:33:15,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4679.01,283605976,PC,61.899944,11.517544,7.4200144,6.8170909,4.392584,2977.5740385,297.4095784,1059.1524799,11.7948,320.502,4955.0,4.33,1.25717,2021-12-21 00:33:50,2024-08-22 10:08:01,0,1,False,False,True,False,False,False,True,False
468.01,33521996,KP,88.146808,-19.031627,11.5039006,3.3252703,2.0538144,34741.7763037,47.331494,668.9710175,13.3383,169.318,3724.0,4.68255,0.596801,2019-02-27 22:16:31,2021-10-29 12:59:15,0,1,False,True,False,False,False,False,False,True
4680.01,31258738,PC,82.157034,-27.031688,9.8169,17.4314043,4.06,8180.0,43.2591,714.0,13.1744,671.413,5923.0,4.4,1.08,2021-12-21 00:33:51,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4681.01,248689510,PC,68.143794,-4.785446,14.5498,3.0421828,2.628,20390.0,414.535,1257.0,13.3206,567.879,5582.5,4.43,1.0,2021-12-21 00:33:51,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4682.01,449197624,FP,79.684211,0.292396,15.1938,6.7934811,1.824,5400.0,111.068,904.0,12.2624,816.554,6121.0,3.94,1.92,2021-12-21 00:33:52,2024-08-22 10:08:01,0,0,False,True,False,False,True,False,False,False
4683.01,264460005,FP,81.1665,1.757343,11.6629,3.0929206,2.248,5640.0,460.711,1290.0,12.9876,757.235,5787.4,4.15,1.43,2021-12-21 00:33:52,2024-08-22 10:08:01,0,0,False,True,False,False,True,False,False,False
4684.01,399757537,PC,73.583455,7.775395,16.7425,6.4879123,1.648,7260.0,92.2897,863.0,12.8181,1077.65,6782.0,4.13,1.73,2021-12-21 00:33:53,2024-08-22 10:08:01,0,1,False,True,False,False,False,True,False,False
4685.01,431693152,PC,74.236863,2.66232,3.61495,7.0308254,3.198,1560.0,149.202,973.0,11.6829,249.796,5516.0,4.51,0.9,2021-12-21 00:33:53,2024-08-22 10:08:01,0,1,False,False,False,True,True,False,False,False
4686.01,316875094,PC,74.254788,-15.10348,13.6973,7.9461192,2.339,8750.0,49.6833,739.0,13.372,751.692,5416.0,4.13,1.38,2021-12-21 00:33:53,2024-08-22 10:08:01,0,1,False,True,False,False,False,False,True,False
4687.01,302759417,PC,82.82353,14.314367,14.6999,3.313358,3.014,6230.0,817.242,1489.0,13.3354,977.374,6209.0,3.97,1.87,2021-12-21 00:33:54,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4688.01,245793479,PC,67.157759,14.533291,11.4556,7.7688831,1.353,7970.0,40.9939,704.0,12.587,435.088,5851.0,4.35,1.14,2021-12-21 00:33:54,2025-03-16 12:03:11,0,1,False,True,False,False,True,False,False,False
4689.01,396935099,PC,63.49606,2.762296,8.67796,2.4337374,1.835,12540.0,116.886,916.0,12.52,365.00800000000004,4294.3,4.33,0.74,2021-12-21 00:33:55,2024-08-22 10:08:01,0,1,False,True,False,False,False,False,True,False
469.01,33692729,CP,93.057845,-14.649317,3.5493962,13.6308024,4.3426564,1179.1033339,60.1603117,710.3089208,8.7615,68.192,6114.0,4.5101,1.00528,2019-02-27 22:16:31,2024-09-10 10:08:02,0,1,False,False,False,True,True,False,False,False
4690.01,455033897,APC,76.597155,3.280489,6.82739,11.5341529,1.332,1750.0,19.425,584.0,11.0796,395.245,6356.0,4.18,1.51,2021-12-21 00:33:55,2024-08-22 10:08:01,0,0,False,False,True,False,True,False,False,False
4691.01,200321577,PC,76.320243,-44.654977,10.4135,8.5725884,4.495,4880.0,222.607,1076.0,13.364,994.05,5807.0,4.11,1.5,2021-12-21 00:33:56,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4692.01,153723304,PC,66.070044,-47.111686,10.7206,4.0519584,0.666,5310.0,24.4556,619.0,13.2815,574.438,5147.0,4.28,1.12,2021-12-21 00:33:56,2024-08-22 10:08:01,0,1,False,True,False,False,False,False,True,False
4693.01,117843365,APC,70.222013,-16.590025,10.1581,1.9113216,1.167,7400.0,223.347,1076.0,11.8326,213.014,4578.0,4.25,1.05,2021-12-21 00:33:56,2024-08-22 10:08:01,0,0,False,True,False,False,False,False,True,False
4694.01,50745119,PC,83.000492,-2.417632,14.4974,5.629318,1.847,8030.0,86.4308,849.0,13.5249,759.794,5885.0,4.1,1.53,2021-12-21 00:33:57,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4695.01,139550876,PC,64.197037,-21.610135,13.2073,35.7861915,2.924,20160.0,8.69035,478.0,12.4332,358.057,5755.0,4.59,0.85,2021-12-21 00:33:57,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4696.01,243011228,PC,60.585987,12.414279,10.7709,4.1249095,3.025,5480.0,453.643,1285.0,13.3233,759.867,6007.5,4.16,1.44,2021-12-21 00:33:58,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4697.01,250189842,PC,64.84729,-4.547885,13.8852,5.0274739,6.229,4070.0,861.273,1509.0,13.5473,1206.44,5178.0,4.33,2.12,2021-12-21 00:33:58,2024-08-22 10:08:01,0,1,False,True,False,False,False,False,True,False
4698.01,411781649,PC,78.673355,14.447352,12.5093,4.2333233,2.325,10850.0,217.929,1070.0,13.5306,624.495,5696.0,4.33,1.14,2021-12-21 00:33:59,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4699.01,34395020,PC,82.30396,-10.328696,11.0026,10.1766089,4.474,7980.0,154.351,981.0,13.2669,621.613,5452.0,4.26,1.19,2021-12-21 00:33:59,2024-08-22 10:08:01,0,1,False,True,False,False,False,False,True,False
470.01,37770169,CP,94.009904,-25.031411,4.6131319,12.1914558,3.3188127,2625.0570737,44.7551381,659.6756823,10.6995,130.46,5418.0,4.57259,0.840971,2019-02-27 22:16:31,2024-09-09 10:08:01,0,1,False,False,True,False,False,False,True,False
4700.01,468911753,APC,62.720477,8.424155,10.5468,2.2964514,1.734,3430.0,150.096,975.0,13.8159,365.00800000000004,4391.0,4.33,1.23434,2021-12-21 00:33:59,2025-02-02 12:03:02,0,0,False,True,False,False,False,False,True,False
4701.01,9344899,PC,72.793934,-8.44732,9.30439,8.5821795,3.835,6790.0,149.861,974.0,12.735,532.228,5818.0,4.38,1.1,2021-12-21 00:34:00,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4702.01,248690688,PC,68.219308,-3.737468,14.8115,3.121702,3.323,12650.0,842.648,1500.0,12.2469,521.26,5944.0,4.25,1.29,2021-12-21 00:34:00,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4703.01,293514367,PC,76.580083,13.772207,13.6976,5.1155806,3.042,6250.0,366.902,1219.0,13.1052,934.743,6349.0,4.07,1.71,2021-12-21 00:34:01,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4704.01,455030519,APC,76.579417,3.588516,13.3886,2.6875966,1.469,2480.0,272.867,1132.0,12.4562,954.316,5885.0,3.77,2.24,2021-12-21 00:34:02,2024-08-22 10:08:01,0,0,False,True,False,False,True,False,False,False
4705.01,436637677,PC,72.164943,12.95525,9.89059,11.9140328,5.076,3050.0,194.396,1040.0,11.4616,454.797,5359.0,4.08,1.77,2021-12-21 00:34:02,2024-08-22 10:08:01,0,1,False,True,False,False,False,False,True,False
4706.01,37117064,PC,90.488285,-29.136423,12.541,735.982363,5.289,9100.0,0.0728708,1183.01373235,11.4558,217.627,5309.0,4.41,1.01,2021-12-21 00:34:41,2024-08-22 10:08:01,0,1,False,True,False,False,False,False,True,False
4707.01,322825139,PC,101.244048,-14.546664,14.5973,0.4709937,0.336,1900.0,2761.87,2019.0,12.2096,688.203,6719.0,4.26,1.47,2021-12-21 00:34:41,2024-08-22 10:08:01,0,1,False,True,False,False,False,True,False,False
4708.01,232194097,PC,91.473323,0.357256,15.1419,3.3560085,3.354,10850.0,1635.6,1771.0,13.4142,708.347,5906.0,4.26,1.27,2021-12-21 00:34:42,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4709.01,317328621,APC,87.490493,-12.835212,7.89594,6.2397532,3.209,11490.0,587.658,1371.0,12.8771,365.00800000000004,5956.9,4.33,0.5,2021-12-21 00:34:42,2025-01-23 12:03:27,0,0,False,False,True,False,True,False,False,False
471.01,47911178,KP,98.351102,-23.486086,15.8525901,3.5857076,2.7072065,11813.302926,1089.1709863,1465.1893915,9.79059,201.224,6400.0,4.34435,1.34556,2019-02-27 22:16:31,2021-10-29 12:59:15,0,1,False,True,False,False,True,False,False,False
4710.01,144486060,PC,84.166705,-38.519128,8.37272,1.4798437,2.702,3090.0,2205.43,1909.0,12.8983,713.662,5475.0,4.07,1.5,2021-12-21 00:34:42,2024-08-22 10:08:01,0,1,False,True,False,False,False,False,True,False
4711.01,177718896,PC,107.311621,-11.063261,13.6266,3.7081082,6.54,1490.0,1874.58,1833.0,12.6127,1162.16,5337.0,4.33,3.56,2021-12-21 00:34:43,2024-08-22 10:08:01,0,1,False,True,False,False,False,False,True,False
4712.01,317089770,PC,86.421113,-12.128385,8.76898,8.8720052,3.592,4370.0,117.013,916.0,12.4505,494.543,5626.0,4.2,1.31,2021-12-21 00:34:43,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4713.01,102542376,APC,89.640838,10.220589,10.5468,2.9532479,3.095,6210.0,2007.04,1864.0,11.8362,1028.39,7076.3,4.33,1.23434,2021-12-21 00:34:44,2024-08-22 10:08:01,0,0,False,True,False,False,False,True,False,False
4714.01,251111783,PC,94.936966,-5.719195,14.5746,7.9144674,3.114,20760.0,80.2209,833.0,13.2837,517.611,5431.0,4.42,1.0,2021-12-21 00:34:44,2024-08-22 10:08:01,0,1,False,True,False,False,False,False,True,False
4715.01,268372005,FP,105.00193,-2.339506,12.9491,6.4274159,1.277,3940.0,41.0821,705.0,11.907,583.6,6227.0,4.12,1.58,2021-12-21 00:34:45,2024-08-22 10:08:01,0,0,False,True,False,False,True,False,False,False
4716.01,268689126,PC,105.24334,-2.259145,16.2444,5.2376102,6.518,3830.0,3686.59,2170.0,12.9871,2046.79,7666.0,3.87,2.59,2021-12-21 00:34:45,2024-08-22 10:08:01,0,1,False,True,False,False,False,True,False,False
4717.01,269190305,PC,105.737414,-0.80334,16.0152,4.1583367,3.043,9610.0,1509.9,1736.0,13.187,1422.73,8131.7,4.35,1.55,2021-12-21 00:34:46,2024-08-22 10:08:01,0,1,False,True,False,False,False,True,False,False
4718.01,234958949,PC,98.690645,4.395871,8.29803,5.1409029,2.265,5830.0,207.445,1057.0,12.6581,563.123,6282.4,4.47,1.07,2021-12-21 00:34:46,2024-11-12 12:02:56,0,1,False,True,False,False,True,False,False,False
4719.01,306363166,PC,91.094456,-16.340258,11.615,14.3953055,2.87,17315.0,23.3681,612.0,12.4967,239.104,4850.0,4.56,0.77,2021-12-21 00:34:46,2024-08-22 10:08:01,0,1,False,True,False,False,False,False,True,False
472.01,52280468,APC,99.86703,-33.540223,24.8489,0.5682596,0.755,42540.0,138.045,954.0,12.3123,365.00800000000004,3294.0,4.438,0.5,2019-02-22 14:51:22,2022-07-11 16:02:02,0,0,False,True,False,False,False,False,False,True
4720.01,124322274,PC,104.182427,-7.824428,15.3456,3.7810832,3.069,8030.0,702.278,1434.0,13.3224,1113.96,6364.0,4.14,1.59,2021-12-21 00:34:47,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
4721.01,229210014,PC,92.32577,11.411488,7.2935622,4.0086493,2.468972,9213.7506419,161.1042737,908.6497573,12.8219,285.885,4779.0,4.33,0.77199,2021-12-21 00:34:47,2024-09-24 10:08:02,0,1,False,False,True,False,False,False,True,False
4722.01,142530031,PC,103.329839,-12.503913,10.6208,10.8910909,3.992,4350.0,177.179,1016.0,12.9256,942.214,6619.0,4.17,1.61,2021-12-21 00:34:48,2024-08-22 10:08:01,0,1,False,True,False,False,False,True,False,False
4723.01,322824542,PC,101.227819,-14.290038,14.6976,3.6590997,2.955,8630.0,814.239,1488.0,13.0796,982.931,6624.0,4.18,1.58,2021-12-21 00:34:48,2024-08-22 10:08:01,0,1,False,True,False,False,False,True,False,False
4724.01,119638424,PC,100.907325,-10.584142,3.43709,3.572359,2.731,1300.0,495.575,1314.0,11.2567,225.229,5730.0,4.52,0.92,2021-12-21 00:34:48,2024-08-22 10:08:01,0,1,False,False,False,True,True,False,False,False
4725.01,26587613,PC,108.008894,15.348909,12.6426,2.0763072,1.223,16220.0,243.693,1100.0,12.2651,367.045,5805.0,4.5,0.95,2021-12-21 00:34:49,2025-02-05 12:03:06,0,1,False,True,False,False,True,False,False,False
4726.01,409009431,PC,92.729819,-13.166915,14.1426,4.2971136,2.775,26010.0,166.22,1000.0,12.1022,250.87,5203.0,4.53,0.85,2021-12-21 00:34:49,2024-08-22 10:08:01,0,1,False,True,False,False,False,False,True,False
4727.01,39824732,PC,90.272905,-2.287897,22.4773,7.151653,1.193,11740.0,44.731,720.0,12.7858,467.492,5635.0,4.32,1.14,2021-12-21 00:34:50,2024-08-22 10:08:01,0,1,False,True,False,False,True,False,False,False
